350,350.39,350.78,351.17,351.56,351.95,352.34,352.74,353.13,353.52,353.91,354.3,354.69,355.08,355.47,355.86,356.25,356.64,357.03,357.43,357.82,358.21,358.6,358.99,359.38,359.77,360.16,360.55,360.94,361.33,361.72,362.12,362.51,362.9,363.29,363.68,364.07,364.46,364.85,365.24,365.63,366.02,366.41,366.81,367.2,367.59,367.98,368.37,368.76,369.15,369.54,369.93,370.32,370.71,371.1,371.49,371.89,372.28,372.67,373.06,373.45,373.84,374.23,374.62,375.01,375.4,375.79,376.18,376.58,376.97,377.36,377.75,378.14,378.53,378.92,379.31,379.7,380.09,380.48,380.87,381.27,381.66,382.05,382.44,382.83,383.22,383.61,384,384.39,384.78,385.17,385.56,385.96,386.35,386.74,387.13,387.52,387.91,388.3,388.69,389.08,389.47,389.86,390.25,390.64,391.04,391.43,391.82,392.21,392.6,392.99,393.38,393.77,394.16,394.55,394.94,395.33,395.73,396.12,396.51,396.9,397.29,397.68,398.07,398.46,398.85,399.24,399.63,400.02,400.42,400.81,401.2,401.59,401.98,402.37,402.76,403.15,403.54,403.93,404.32,404.71,405.11,405.5,405.89,406.28,406.67,407.06,407.45,407.84,408.23,408.62,409.01,409.4,409.79,410.19,410.58,410.97,411.36,411.75,412.14,412.53,412.92,413.31,413.7,414.09,414.48,414.88,415.27,415.66,416.05,416.44,416.83,417.22,417.61,418,418.39,418.78,419.17,419.57,419.96,420.35,420.74,421.13,421.52,421.91,422.3,422.69,423.08,423.47,423.86,424.26,424.65,425.04,425.43,425.82,426.21,426.6,426.99,427.38,427.77,428.16,428.55,428.94,429.34,429.73,430.12,430.51,430.9,431.29,431.68,432.07,432.46,432.85,433.24,433.63,434.03,434.42,434.81,435.2,435.59,435.98,436.37,436.76,437.15,437.54,437.93,438.32,438.72,439.11,439.5,439.89,440.28,440.67,441.06,441.45,441.84,442.23,442.62,443.01,443.4,443.8,444.19,444.58,444.97,445.36,445.75,446.14,446.53,446.92,447.31,447.7,448.09,448.49,448.88,449.27,449.66,450.05,450.44,450.83,451.22,451.61,452,452.39,452.78,453.18,453.57,453.96,454.35,454.74,455.13,455.52,455.91,456.3,456.69,457.08,457.47,457.87,458.26,458.65,459.04,459.43,459.82,460.21,460.6,460.99,461.38,461.77,462.16,462.55,462.95,463.34,463.73,464.12,464.51,464.9,465.29,465.68,466.07,466.46,466.85,467.24,467.64,468.03,468.42,468.81,469.2,469.59,469.98,470.37,470.76,471.15,471.54,471.93,472.33,472.72,473.11,473.5,473.89,474.28,474.67,475.06,475.45,475.84,476.23,476.62,477.02,477.41,477.8,478.19,478.58,478.97,479.36,479.75,480.14,480.53,480.92,481.31,481.7,482.1,482.49,482.88,483.27,483.66,484.05,484.44,484.83,485.22,485.61,486,486.39,486.79,487.18,487.57,487.96,488.35,488.74,489.13,489.52,489.91,490.3,490.69,491.08,491.48,491.87,492.26,492.65,493.04,493.43,493.82,494.21,494.6,494.99,495.38,495.77,496.17,496.56,496.95,497.34,497.73,498.12,498.51,498.9,499.29,499.68,500.07,500.46,500.85,501.25,501.64,502.03,502.42,502.81,503.2,503.59,503.98,504.37,504.76,505.15,505.54,505.94,506.33,506.72,507.11,507.5,507.89,508.28,508.67,509.06,509.45,509.84,510.23,510.63,511.02,511.41,511.8,512.19,512.58,512.97,513.36,513.75,514.14,514.53,514.92,515.32,515.71,516.1,516.49,516.88,517.27,517.66,518.05,518.44,518.83,519.22,519.61,520,520.4,520.79,521.18,521.57,521.96,522.35,522.74,523.13,523.52,523.91,524.3,524.69,525.09,525.48,525.87,526.26,526.65,527.04,527.43,527.82,528.21,528.6,528.99,529.38,529.78,530.17,530.56,530.95,531.34,531.73,532.12,532.51,532.9,533.29,533.68,534.07,534.47,534.86,535.25,535.64,536.03,536.42,536.81,537.2,537.59,537.98,538.37,538.76,539.15,539.55,539.94,540.33,540.72,541.11,541.5,541.89,542.28,542.67,543.06,543.45,543.84,544.24,544.63,545.02,545.41,545.8,546.19,546.58,546.97,547.36,547.75,548.14,548.53,548.93,549.32,549.71,550.1,550.49,550.88,551.27,551.66,552.05,552.44,552.83,553.22,553.62,554.01,554.4,554.79,555.18,555.57,555.96,556.35,556.74,557.13,557.52,557.91,558.3,558.7,559.09,559.48,559.87,560.26,560.65,561.04,561.43,561.82,562.21,562.6,562.99,563.39,563.78,564.17,564.56,564.95,565.34,565.73,566.12,566.51,566.9,567.29,567.68,568.08,568.47,568.86,569.25,569.64,570.03,570.42,570.81,571.2,571.59,571.98,572.37,572.77,573.16,573.55,573.94,574.33,574.72,575.11,575.5,575.89,576.28,576.67,577.06,577.45,577.85,578.24,578.63,579.02,579.41,579.8,580.19,580.58,580.97,581.36,581.75,582.14,582.54,582.93,583.32,583.71,584.1,584.49,584.88,585.27,585.66,586.05,586.44,586.83,587.23,587.62,588.01,588.4,588.79,589.18,589.57,589.96,590.35,590.74,591.13,591.52,591.91,592.31,592.7,593.09,593.48,593.87,594.26,594.65,595.04,595.43,595.82,596.21,596.6,597,597.39,597.78,598.17,598.56,598.95,599.34,599.73,600.12,600.51,600.9,601.29,601.69,602.08,602.47,602.86,603.25,603.64,604.03,604.42,604.81,605.2,605.59,605.98,606.38,606.77,607.16,607.55,607.94,608.33,608.72,609.11,609.5,609.89,610.28,610.67,611.06,611.46,611.85,612.24,612.63,613.02,613.41,613.8,614.19,614.58,614.97,615.36,615.75,616.15,616.54,616.93,617.32,617.71,618.1,618.49,618.88,619.27,619.66,620.05,620.44,620.84,621.23,621.62,622.01,622.4,622.79,623.18,623.57,623.96,624.35,624.74,625.13,625.53,625.92,626.31,626.7,627.09,627.48,627.87,628.26,628.65,629.04,629.43,629.82,630.21,630.61,631,631.39,631.78,632.17,632.56,632.95,633.34,633.73,634.12,634.51,634.9,635.3,635.69,636.08,636.47,636.86,637.25,637.64,638.03,638.42,638.81,639.2,639.59,639.99,640.38,640.77,641.16,641.55,641.94,642.33,642.72,643.11,643.5,643.89,644.28,644.68,645.07,645.46,645.85,646.24,646.63,647.02,647.41,647.8,648.19,648.58,648.97,649.36,649.76,650.15,650.54,650.93,651.32,651.71,652.1,652.49,652.88,653.27,653.66,654.05,654.45,654.84,655.23,655.62,656.01,656.4,656.79,657.18,657.57,657.96,658.35,658.74,659.14,659.53,659.92,660.31,660.7,661.09,661.48,661.87,662.26,662.65,663.04,663.43,663.83,664.22,664.61,665,665.39,665.78,666.17,666.56,666.95,667.34,667.73,668.12,668.51,668.91,669.3,669.69,670.08,670.47,670.86,671.25,671.64,672.03,672.42,672.81,673.2,673.6,673.99,674.38,674.77,675.16,675.55,675.94,676.33,676.72,677.11,677.5,677.89,678.29,678.68,679.07,679.46,679.85,680.24,680.63,681.02,681.41,681.8,682.19,682.58,682.98,683.37,683.76,684.15,684.54,684.93,685.32,685.71,686.1,686.49,686.88,687.27,687.66,688.06,688.45,688.84,689.23,689.62,690.01,690.4,690.79,691.18,691.57,691.96,692.35,692.75,693.14,693.53,693.92,694.31,694.7,695.09,695.48,695.87,696.26,696.65,697.04,697.44,697.83,698.22,698.61,699,699.39,699.78,700.17,700.56,700.95,701.34,701.73,702.13,702.52,702.91,703.3,703.69,704.08,704.47,704.86,705.25,705.64,706.03,706.42,706.81,707.21,707.6,707.99,708.38,708.77,709.16,709.55,709.94,710.33,710.72,711.11,711.5,711.9,712.29,712.68,713.07,713.46,713.85,714.24,714.63,715.02,715.41,715.8,716.19,716.59,716.98,717.37,717.76,718.15,718.54,718.93,719.32,719.71,720.1,720.49,720.88,721.28,721.67,722.06,722.45,722.84,723.23,723.62,724.01,724.4,724.79,725.18,725.57,725.96,726.36,726.75,727.14,727.53,727.92,728.31,728.7,729.09,729.48,729.87,730.26,730.65,731.05,731.44,731.83,732.22,732.61,733,733.39,733.78,734.17,734.56,734.95,735.34,735.74,736.13,736.52,736.91,737.3,737.69,738.08,738.47,738.86,739.25,739.64,740.03,740.43,740.82,741.21,741.6,741.99,742.38,742.77,743.16,743.55,743.94,744.33,744.72,745.11,745.51,745.9,746.29,746.68,747.07,747.46,747.85,748.24,748.63,749.02,749.41,749.8,750.2,750.59,750.98,751.37,751.76,752.15,752.54,752.93,753.32,753.71,754.1,754.49,754.89,755.28,755.67,756.06,756.45,756.84,757.23,757.62,758.01,758.4,758.79,759.18,759.57,759.97,760.36,760.75,761.14,761.53,761.92,762.31,762.7,763.09,763.48,763.87,764.26,764.66,765.05,765.44,765.83,766.22,766.61,767,767.39,767.78,768.17,768.56,768.95,769.35,769.74,770.13,770.52,770.91,771.3,771.69,772.08,772.47,772.86,773.25,773.64,774.04,774.43,774.82,775.21,775.6,775.99,776.38,776.77,777.16,777.55,777.94,778.33,778.72,779.12,779.51,779.9,780.29,780.68,781.07,781.46,781.85,782.24,782.63,783.02,783.41,783.81,784.2,784.59,784.98,785.37,785.76,786.15,786.54,786.93,787.32,787.71,788.1,788.5,788.89,789.28,789.67,790.06,790.45,790.84,791.23,791.62,792.01,792.4,792.79,793.19,793.58,793.97,794.36,794.75,795.14,795.53,795.92,796.31,796.7,797.09,797.48,797.87,798.27,798.66,799.05,799.44,799.83,800.22,800.61,801,801.39,801.78,802.17,802.56,802.96,803.35,803.74,804.13,804.52,804.91,805.3,805.69,806.08,806.47,806.86,807.25,807.65,808.04,808.43,808.82,809.21,809.6,809.99,810.38,810.77,811.16,811.55,811.94,812.34,812.73,813.12,813.51,813.9,814.29,814.68,815.07,815.46,815.85,816.24,816.63,817.02,817.42,817.81,818.2,818.59,818.98,819.37,819.76,820.15,820.54,820.93,821.32,821.71,822.11,822.5,822.89,823.28,823.67,824.06,824.45,824.84,825.23,825.62,826.01,826.4,826.8,827.19,827.58,827.97,828.36,828.75,829.14,829.53,829.92,830.31,830.7,831.09,831.49,831.88,832.27,832.66,833.05,833.44,833.83,834.22,834.61,835,835.39,835.78,836.17,836.57,836.96,837.35,837.74,838.13,838.52,838.91,839.3,839.69,840.08,840.47,840.86,841.26,841.65,842.04,842.43,842.82,843.21,843.6,843.99,844.38,844.77,845.16,845.55,845.95,846.34,846.73,847.12,847.51,847.9,848.29,848.68,849.07,849.46,849.85,850.24,850.64,851.03,851.42,851.81,852.2,852.59,852.98,853.37,853.76,854.15,854.54,854.93,855.32,855.72,856.11,856.5,856.89,857.28,857.67,858.06,858.45,858.84,859.23,859.62,860.01,860.41,860.8,861.19,861.58,861.97,862.36,862.75,863.14,863.53,863.92,864.31,864.7,865.1,865.49,865.88,866.27,866.66,867.05,867.44,867.83,868.22,868.61,869,869.39,869.79,870.18,870.57,870.96,871.35,871.74,872.13,872.52,872.91,873.3,873.69,874.08,874.47,874.87,875.26,875.65,876.04,876.43,876.82,877.21,877.6,877.99,878.38,878.77,879.16,879.56,879.95,880.34,880.73,881.12,881.51,881.9,882.29,882.68,883.07,883.46,883.85,884.25,884.64,885.03,885.42,885.81,886.2,886.59,886.98,887.37,887.76,888.15,888.54,888.94,889.33,889.72,890.11,890.5,890.89,891.28,891.67,892.06,892.45,892.84,893.23,893.62,894.02,894.41,894.8,895.19,895.58,895.97,896.36,896.75,897.14,897.53,897.92,898.31,898.71,899.1,899.49,899.88,900.27,900.66,901.05,901.44,901.83,902.22,902.61,903,903.4,903.79,904.18,904.57,904.96,905.35,905.74,906.13,906.52,906.91,907.3,907.69,908.09,908.48,908.87,909.26,909.65,910.04,910.43,910.82,911.21,911.6,911.99,912.38,912.77,913.17,913.56,913.95,914.34,914.73,915.12,915.51,915.9,916.29,916.68,917.07,917.46,917.86,918.25,918.64,919.03,919.42,919.81,920.2,920.59,920.98,921.37,921.76,922.15,922.55,922.94,923.33,923.72,924.11,924.5,924.89,925.28,925.67,926.06,926.45,926.84,927.23,927.63,928.02,928.41,928.8,929.19,929.58,929.97,930.36,930.75,931.14,931.53,931.92,932.32,932.71,933.1,933.49,933.88,934.27,934.66,935.05,935.44,935.83,936.22,936.61,937.01,937.4,937.79,938.18,938.57,938.96,939.35,939.74,940.13,940.52,940.91,941.3,941.7,942.09,942.48,942.87,943.26,943.65,944.04,944.43,944.82,945.21,945.6,945.99,946.38,946.78,947.17,947.56,947.95,948.34,948.73,949.12,949.51,949.9,950.29,950.68,951.07,951.47,951.86,952.25,952.64,953.03,953.42,953.81,954.2,954.59,954.98,955.37,955.76,956.16,956.55,956.94,957.33,957.72,958.11,958.5,958.89,959.28,959.67,960.06,960.45,960.85,961.24,961.63,962.02,962.41,962.8,963.19,963.58,963.97,964.36,964.75,965.14,965.53,965.93,966.32,966.71,967.1,967.49,967.88,968.27,968.66,969.05,969.44,969.83,970.22,970.62,971.01,971.4,971.79,972.18,972.57,972.96,973.35,973.74,974.13,974.52,974.91,975.31,975.7,976.09,976.48,976.87,977.26,977.65,978.04,978.43,978.82,979.21,979.6,980,980.39,980.78,981.17,981.56,981.95,982.34,982.73,983.12,983.51,983.9,984.29,984.68,985.08,985.47,985.86,986.25,986.64,987.03,987.42,987.81,988.2,988.59,988.98,989.37,989.77,990.16,990.55,990.94,991.33,991.72,992.11,992.5,992.89,993.28,993.67,994.06,994.46,994.85,995.24,995.63,996.02,996.41,996.8,997.19,997.58,997.97,998.36,998.75,999.15,999.54,999.93,1000.3,1000.7,1001.1,1001.5,1001.9,1002.3,1002.7,1003.1,1003.4,1003.8,1004.2,1004.6,1005,1005.4,1005.8,1006.2,1006.6,1007,1007.4,1007.7,1008.1,1008.5,1008.9,1009.3,1009.7,1010.1,1010.5,1010.9,1011.3,1011.7,1012,1012.4,1012.8,1013.2,1013.6,1014,1014.4,1014.8,1015.2,1015.6,1016,1016.3,1016.7,1017.1,1017.5,1017.9,1018.3,1018.7,1019.1,1019.5,1019.9,1020.2,1020.6,1021,1021.4,1021.8,1022.2,1022.6,1023,1023.4,1023.8,1024.2,1024.5,1024.9,1025.3,1025.7,1026.1,1026.5,1026.9,1027.3,1027.7,1028.1,1028.5,1028.8,1029.2,1029.6,1030,1030.4,1030.8,1031.2,1031.6,1032,1032.4,1032.8,1033.1,1033.5,1033.9,1034.3,1034.7,1035.1,1035.5,1035.9,1036.3,1036.7,1037.1,1037.4,1037.8,1038.2,1038.6,1039,1039.4,1039.8,1040.2,1040.6,1041,1041.4,1041.7,1042.1,1042.5,1042.9,1043.3,1043.7,1044.1,1044.5,1044.9,1045.3,1045.7,1046,1046.4,1046.8,1047.2,1047.6,1048,1048.4,1048.8,1049.2,1049.6,1050,1050.3,1050.7,1051.1,1051.5,1051.9,1052.3,1052.7,1053.1,1053.5,1053.9,1054.3,1054.6,1055,1055.4,1055.8,1056.2,1056.6,1057,1057.4,1057.8,1058.2,1058.5,1058.9,1059.3,1059.7,1060.1,1060.5,1060.9,1061.3,1061.7,1062.1,1062.5,1062.8,1063.2,1063.6,1064,1064.4,1064.8,1065.2,1065.6,1066,1066.4,1066.8,1067.1,1067.5,1067.9,1068.3,1068.7,1069.1,1069.5,1069.9,1070.3,1070.7,1071.1,1071.4,1071.8,1072.2,1072.6,1073,1073.4,1073.8,1074.2,1074.6,1075,1075.4,1075.7,1076.1,1076.5,1076.9,1077.3,1077.7,1078.1,1078.5,1078.9,1079.3,1079.7,1080,1080.4,1080.8,1081.2,1081.6,1082,1082.4,1082.8,1083.2,1083.6,1084,1084.3,1084.7,1085.1,1085.5,1085.9,1086.3,1086.7,1087.1,1087.5,1087.9,1088.3,1088.6,1089,1089.4,1089.8,1090.2,1090.6,1091,1091.4,1091.8,1092.2,1092.6,1092.9,1093.3,1093.7,1094.1,1094.5,1094.9,1095.3,1095.7,1096.1,1096.5,1096.8,1097.2,1097.6,1098,1098.4,1098.8,1099.2,1099.6,1100,1100.4,1100.8,1101.1,1101.5,1101.9,1102.3,1102.7,1103.1,1103.5,1103.9,1104.3,1104.7,1105.1,1105.4,1105.8,1106.2,1106.6,1107,1107.4,1107.8,1108.2,1108.6,1109,1109.4,1109.7,1110.1,1110.5,1110.9,1111.3,1111.7,1112.1,1112.5,1112.9,1113.3,1113.7,1114,1114.4,1114.8,1115.2,1115.6,1116,1116.4,1116.8,1117.2,1117.6,1118,1118.3,1118.7,1119.1,1119.5,1119.9,1120.3,1120.7,1121.1,1121.5,1121.9,1122.3,1122.6,1123,1123.4,1123.8,1124.2,1124.6,1125,1125.4,1125.8,1126.2,1126.6,1126.9,1127.3,1127.7,1128.1,1128.5,1128.9,1129.3,1129.7,1130.1,1130.5,1130.9,1131.2,1131.6,1132,1132.4,1132.8,1133.2,1133.6,1134,1134.4,1134.8,1135.1,1135.5,1135.9,1136.3,1136.7,1137.1,1137.5,1137.9,1138.3,1138.7,1139.1,1139.4,1139.8,1140.2,1140.6,1141,1141.4,1141.8,1142.2,1142.6,1143,1143.4,1143.7,1144.1,1144.5,1144.9,1145.3,1145.7,1146.1,1146.5,1146.9,1147.3,1147.7,1148,1148.4,1148.8,1149.2,1149.6,1150
